NON-PFZ,19-11-2007,20.255625,70.68625,30,grouper,0
NON-PFZ,19-11-2007,20.255625,70.68625,30,emperor.fish,0
NON-PFZ,19-11-2007,20.255625,70.68625,30,tuna,0
NON-PFZ,19-11-2007,20.255625,70.68625,30,seer.fish,0
NON-PFZ,19-11-2007,20.255625,70.68625,30,nemipterids,0
NON-PFZ,19-11-2007,20.255625,70.68625,30,lizard.fish,0
NON-PFZ,19-11-2007,20.255625,70.68625,30,lion.fish,0
NON-PFZ,19-11-2007,20.255625,70.68625,30,croakers,0
NON-PFZ,19-11-2007,20.255625,70.68625,30,pomfret,0
NON-PFZ,19-11-2007,20.255625,70.68625,30,barracuda,0
NON-PFZ,26-11-2007,20.33897222,70.68640278,25,croakers,0
NON-PFZ,26-11-2007,20.33897222,70.68640278,25,shark,0
NON-PFZ,26-11-2007,20.33897222,70.68640278,25,cat.fish,0
NON-PFZ,26-11-2007,20.33897222,70.68640278,25,ray,0
NON-PFZ,26-11-2007,20.33897222,70.68640278,25,lizard.fish,0
NON-PFZ,26-11-2007,20.33897222,70.68640278,25,horse.mackerel,0
NON-PFZ,26-11-2007,20.33897222,70.68640278,25,indian.mackerel,0
NON-PFZ,26-11-2007,20.33897222,70.68640278,25,emperor.fish,0
NON-PFZ,26-11-2007,20.33897222,70.68640278,25,squids,0
NON-PFZ,26-11-2007,20.33897222,70.68640278,25,cuttle.fish,0
NON-PFZ,26-11-2007,20.33897222,70.68640278,25,pomfret,0
PFZ,19-03-2008,20.42230556,70.85305556,52,lizard.fish,0
PFZ,19-03-2008,20.42230556,70.85305556,52,cuttle.fish,0
PFZ,19-03-2008,20.42230556,70.85305556,52,croakers,0
PFZ,19-03-2008,20.42230556,70.85305556,52,pomfret,0
PFZ,19-03-2008,20.42230556,70.85305556,52,squids,0
PFZ,19-03-2008,20.42230556,70.85305556,52,seer.fish,0
PFZ,19-03-2008,20.42230556,70.85305556,52,octopus,0
PFZ,19-03-2008,20.42230556,70.85305556,52,indian.mackerel,0
PFZ,19-03-2008,20.42230556,70.85305556,52,cat.fish,0
PFZ,19-03-2008,20.42230556,70.85305556,52,pomfret,0
PFZ,19-03-2008,20.42230556,70.85305556,52,nemipterids,0
PFZ,19-03-2008,20.42230556,70.85305556,52,crabs,0
PFZ,19-03-2008,20.42230556,70.85305556,52,cuttle.fish,0
PFZ,19-03-2008,20.42230556,70.85305556,52,peaenid.prawns,0
NON-PFZ,22-03-2010,20.43900278,69.58596667,52,miscellaneous,0
NON-PFZ,27-03-2010,20.455675,69.61931667,52,miscellaneous,0
PFZ,21-03-2010,21.60596667,68.06892778,52,miscellaneous,0
PFZ,07-04-2010,21.78931389,69.20254722,52,miscellaneous,0
PFZ,09-04-2010,21.93945833,68.46898889,52,miscellaneous,0
PFZ,10-03-2010,20.75570833,69.41924722,52,miscellaneous,0
NON-PFZ,07-04-2010,20.93918056,69.31923056,52,miscellaneous,0
Researcher/Miscellaneous,03-03-2011,17.21965167,73.00175667,52,squids,5
Researcher/Miscellaneous,03-03-2011,17.21965167,73.00175667,52,peaenid.prawns,30
Researcher/Miscellaneous,16-01-2011,19.69578,71.08290333,52,non.peaenid.prawns,20
Researcher/Miscellaneous,16-01-2011,19.69578,71.08290333,52,peaenid.prawns,3
Researcher/Miscellaneous,16-01-2011,19.69578,71.08290333,52,croakers,5
Researcher/Miscellaneous,06-03-2011,19.69792833,71.09045667,52,non.peaenid.prawns,20
Researcher/Miscellaneous,06-03-2011,19.69792833,71.09045667,52,croakers,5
Researcher/Miscellaneous,06-03-2011,19.69792833,71.09045667,52,peaenid.prawns,3
Researcher/Miscellaneous,16-01-2011,19.69947833,71.07659833,52,non.peaenid.prawns,55
Researcher/Miscellaneous,16-01-2011,19.69947833,71.07659833,52,peaenid.shrimps,3
Researcher/Miscellaneous,16-01-2011,19.69947833,71.07659833,52,croakers,5
Researcher/Miscellaneous,06-03-2011,19.70839667,71.106725,52,non.peaenid.prawns,55
Researcher/Miscellaneous,06-03-2011,19.70839667,71.106725,52,peaenid.prawns,3
Researcher/Miscellaneous,06-03-2011,19.70839667,71.106725,52,croakers,5
Researcher/Miscellaneous,25-08-2013,21.11,88.51,52,hilsa,0
Researcher/Miscellaneous,25-08-2013,21.11,88.51,52,pomfret,0
Researcher/Miscellaneous,25-08-2013,21.11,88.51,52,cat.fish,0
Researcher/Miscellaneous,26-08-2013,21.24,88.82,52,hilsa,0
Researcher/Miscellaneous,30-08-2013,21.63,88.21,52,hilsa,0
Researcher/Miscellaneous,31-08-2013,21.15,88.43,52,hilsa,0
Researcher/Miscellaneous,31-08-2013,21.15,88.43,52,cat.fish,0
Researcher/Miscellaneous,31-08-2013,21.15,88.43,52,miscellaneous,0
Researcher/Miscellaneous,04-09-2013,21.7,88.33,52,hilsa,0
Researcher/Miscellaneous,09-09-2013,21.2,88.91,52,hilsa,0
Researcher/Miscellaneous,10-09-2013,21.44,89.24,52,hilsa,0
Researcher/Miscellaneous,10-09-2013,21.44,89.24,52,polynemid,0
Researcher/Miscellaneous,10-09-2013,21.44,89.24,52,hilsa,0
Researcher/Miscellaneous,10-09-2013,21.44,89.24,52,anchovy,0
Researcher/Miscellaneous,11-09-2013,21.47,89.04,52,hilsa,0
Researcher/Miscellaneous,11-09-2013,21.47,89.04,52,flat.fish,0
Researcher/Miscellaneous,11-09-2013,21.47,89.04,52,croakers,0
Researcher/Miscellaneous,12-09-2013,21.16,88.89,52,hilsa,0
Researcher/Miscellaneous,12-09-2013,21.16,88.89,52,croakers,0
Researcher/Miscellaneous,28-08-2013,11.9452,92.94248056,52,coral.grouper,0
Researcher/Miscellaneous,28-08-2013,11.9452,92.94248056,52,lutjanid,0
Researcher/Miscellaneous,28-08-2013,11.9452,92.94248056,52,grouper,0
Researcher/Miscellaneous,28-08-2013,11.9452,92.94248056,52,coronation.grouper,0
Researcher/Miscellaneous,29-08-2013,11.920325,92.97231944,52,coral.grouper,0
Researcher/Miscellaneous,29-08-2013,11.920325,92.97231944,52,lethrinidlentjan,0
Researcher/Miscellaneous,29-08-2013,11.920325,92.97231944,52,greasy.grouper,0
Researcher/Miscellaneous,29-08-2013,11.920325,92.97231944,52,areolate.grouper,0
Researcher/Miscellaneous,29-08-2013,11.68092778,92.52836111,52,coral.grouper,0
Researcher/Miscellaneous,29-08-2013,11.68092778,92.52836111,52,areolate.grouper,0
Researcher/Miscellaneous,29-08-2013,11.68092778,92.52836111,52,coronation.grouper,0
Researcher/Miscellaneous,29-08-2013,11.68092778,92.52836111,52,lyretail.grouper,0
Researcher/Miscellaneous,29-08-2013,11.69851944,92.51195833,52,coral.grouper,0
Researcher/Miscellaneous,26-08-2013,11.69851944,92.51195833,52,greasy.grouper,0
Researcher/Miscellaneous,27-08-2013,11.69851944,92.51195833,52,baarracuda,0
Researcher/Miscellaneous,28-08-2013,11.69851944,92.51195833,52,coronation.grouper,0
Researcher/Miscellaneous,29-08-2013,11.69851944,92.51195833,52,lethrinids,0
Researcher/Miscellaneous,28-08-2013,11.71309444,92.50590833,52,baarracuda,0
Researcher/Miscellaneous,29-08-2013,11.71309444,92.50590833,52,greasy.grouper,0
Researcher/Miscellaneous,30-08-2013,11.71309444,92.50590833,52,coronation.grouper,0
Researcher/Miscellaneous,31-08-2013,11.70888889,92.76012778,52,sardine,0
Researcher/Miscellaneous,31-08-2013,11.70888889,92.76012778,52,yellowtail.scad,0
Researcher/Miscellaneous,31-08-2013,11.70888889,92.76012778,52,barracuda,0
Researcher/Miscellaneous,18-12-2013,12.64326389,92.66524444,52,leiognathid,0
Researcher/Miscellaneous,18-12-2013,12.64326389,92.66524444,52,pony.fish,0
Researcher/Miscellaneous,18-12-2013,12.64326389,92.66524444,52,clupeids,0
Researcher/Miscellaneous,18-12-2013,12.64326389,92.66524444,52,lutjanids,0
Researcher/Miscellaneous,18-12-2013,12.64326389,92.66524444,52,flat.fish,0
Researcher/Miscellaneous,18-12-2013,12.64326389,92.66524444,52,goat.fish,0
Researcher/Miscellaneous,18-12-2013,12.64326389,92.66524444,52,croakers,0
Researcher/Miscellaneous,18-12-2013,12.64326389,92.66524444,52,misc,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,leiognathids,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,pony.fish,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,clupeids,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,carangids,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,nemipterids,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,lutjanids,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,flat.fishes,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,goat.fishes,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,croakers,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,cuttle.fish,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,squids,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,peaenid.prawns,0
Researcher/Miscellaneous,18-12-2013,12.58728056,92.642325,52,miscellaneous,0
Researcher/Miscellaneous,19-12-2013,13.20112778,93.12080556,52,groupers,0
Researcher/Miscellaneous,19-12-2013,13.20112778,93.12080556,52,coral.grouper,0
Researcher/Miscellaneous,19-12-2013,13.20112778,93.12080556,52,lethrinids,0
Researcher/Miscellaneous,19-12-2013,13.20112778,93.12080556,52,lutjanids,0
Researcher/Miscellaneous,19-12-2013,11.60033333,92.35097222,52,groupers,0
Researcher/Miscellaneous,19-12-2013,11.60033333,92.35097222,52,coral.groupers,0
Researcher/Miscellaneous,19-12-2013,11.60033333,92.35097222,52,lutjanids,0
Researcher/Miscellaneous,19-12-2013,11.56723889,92.34538889,52,groupers,0
Researcher/Miscellaneous,19-12-2013,11.56723889,92.34538889,52,coral.groupers,0
Researcher/Miscellaneous,19-12-2013,11.56723889,92.34538889,52,lutjanids,0
Researcher/Miscellaneous,21-12-2013,13.46228333,92.85438889,52,indian.mackerel,0
Researcher/Miscellaneous,23-12-2013,12.24966389,93.12751389,52,indian.mackerel,0
Researcher/Miscellaneous,23-12-2013,12.24966389,93.12751389,52,oil.sardine,0
Researcher/Miscellaneous,23-12-2013,11.90577778,92.81155556,52,yellowtail.scad,0
Researcher/Miscellaneous,23-12-2013,11.90577778,92.81155556,52,indian.scad,0
Researcher/Miscellaneous,25-12-2013,11.66641389,92.76169444,52,indian.mackerel,0
Researcher/Miscellaneous,25-12-2013,11.66641389,92.76169444,52,yellowtail.scad,0
Researcher/Miscellaneous,25-12-2013,11.48858333,92.69158333,52,yellowtail.scad,0
Researcher/Miscellaneous,25-12-2013,11.48858333,92.69158333,52,indian.scad,0
Researcher/Miscellaneous,29-12-2013,13.651,93.00461111,52,yellowfin.tuna,0
Researcher/Miscellaneous,29-12-2013,13.651,93.00461111,52,skipjack.tuna,0
Researcher/Miscellaneous,29-12-2013,13.651,93.00461111,52,king.fish,0
